ID,Post Title,Rendered Content,Featured Image URL,Height,Width,Filesize (bytes),Categories,Platforms,NFT Link
3954,MORUNEN HEROES_018,"After leaving my job due to depression, I initially felt relieved from the burden of work. However, over time, I started feeling a void from not contributing to society. Seeing people working diligently in various professions, they appeared as heroes to me. This inspired a desire within me to contribute to society as well. &#8216;MORUNEN HEROES&#8217; is a work that encapsulates these emotions. The names of the characters are numerically inspired by &#8216;Cyborg 009&#8217; (https://www.cyborg009.jp/). This manga deeply influenced my understanding of human morality, leading me away from simplistic thoughts where a bullying boss is evil, and I, depressed, am good. &#8216;MORUNEN HEROES&#8217; reflects this complexity and diversity of human nature. I aspire to live fully and work hard, aiming to contribute to society once again.\nThis piece was created using arthemy-comics. For more information, please visit: https://civitai.com/models/54073/arthemy-comics\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/018.png,2048,2048,8021052,Generative Art,"OpenSea,Stability AI",https://opensea.io/ja/assets/optimism/0x7690f347fb955a68e57eb244080aa896ba842f5a/18
3952,MORUNEN HEROES_017,"After leaving my job due to depression, I initially felt relieved from the burden of work. However, over time, I started feeling a void from not contributing to society. Seeing people working diligently in various professions, they appeared as heroes to me. This inspired a desire within me to contribute to society as well. &#8216;MORUNEN HEROES&#8217; is a work that encapsulates these emotions. The names of the characters are numerically inspired by &#8216;Cyborg 009&#8217; (https://www.cyborg009.jp/). This manga deeply influenced my understanding of human morality, leading me away from simplistic thoughts where a bullying boss is evil, and I, depressed, am good. &#8216;MORUNEN HEROES&#8217; reflects this complexity and diversity of human nature. I aspire to live fully and work hard, aiming to contribute to society once again.\nThis piece was created using arthemy-comics. For more information, please visit: https://civitai.com/models/54073/arthemy-comics\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/017.png,2048,2048,7679421,Generative Art,"OpenSea,Stability AI",https://opensea.io/ja/assets/optimism/0x7690f347fb955a68e57eb244080aa896ba842f5a/17
3950,MORUNEN HEROES_016,"After leaving my job due to depression, I initially felt relieved from the burden of work. However, over time, I started feeling a void from not contributing to society. Seeing people working diligently in various professions, they appeared as heroes to me. This inspired a desire within me to contribute to society as well. &#8216;MORUNEN HEROES&#8217; is a work that encapsulates these emotions. The names of the characters are numerically inspired by &#8216;Cyborg 009&#8217; (https://www.cyborg009.jp/). This manga deeply influenced my understanding of human morality, leading me away from simplistic thoughts where a bullying boss is evil, and I, depressed, am good. &#8216;MORUNEN HEROES&#8217; reflects this complexity and diversity of human nature. I aspire to live fully and work hard, aiming to contribute to society once again.\nThis piece was created using arthemy-comics. For more information, please visit: https://civitai.com/models/54073/arthemy-comics\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/016.png,2048,2048,7852312,Generative Art,"OpenSea,Stability AI",https://opensea.io/ja/assets/optimism/0x7690f347fb955a68e57eb244080aa896ba842f5a/16
3948,MORUNEN HEROES_015,"After leaving my job due to depression, I initially felt relieved from the burden of work. However, over time, I started feeling a void from not contributing to society. Seeing people working diligently in various professions, they appeared as heroes to me. This inspired a desire within me to contribute to society as well. &#8216;MORUNEN HEROES&#8217; is a work that encapsulates these emotions. The names of the characters are numerically inspired by &#8216;Cyborg 009&#8217; (https://www.cyborg009.jp/). This manga deeply influenced my understanding of human morality, leading me away from simplistic thoughts where a bullying boss is evil, and I, depressed, am good. &#8216;MORUNEN HEROES&#8217; reflects this complexity and diversity of human nature. I aspire to live fully and work hard, aiming to contribute to society once again.\nThis piece was created using arthemy-comics. For more information, please visit: https://civitai.com/models/54073/arthemy-comics\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/015.png,2048,2048,8251860,Generative Art,"OpenSea,Stability AI",https://opensea.io/ja/assets/optimism/0x7690f347fb955a68e57eb244080aa896ba842f5a/15
3944,MORUNEN HEROES_013,"After leaving my job due to depression, I initially felt relieved from the burden of work. However, over time, I started feeling a void from not contributing to society. Seeing people working diligently in various professions, they appeared as heroes to me. This inspired a desire within me to contribute to society as well. &#8216;MORUNEN HEROES&#8217; is a work that encapsulates these emotions. The names of the characters are numerically inspired by &#8216;Cyborg 009&#8217; (https://www.cyborg009.jp/). This manga deeply influenced my understanding of human morality, leading me away from simplistic thoughts where a bullying boss is evil, and I, depressed, am good. &#8216;MORUNEN HEROES&#8217; reflects this complexity and diversity of human nature. I aspire to live fully and work hard, aiming to contribute to society once again.\nThis piece was created using arthemy-comics. For more information, please visit: https://civitai.com/models/54073/arthemy-comics\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/013.png,2048,2048,7662697,Generative Art,"OpenSea,Stability AI",https://opensea.io/ja/assets/optimism/0x7690f347fb955a68e57eb244080aa896ba842f5a/13
3941,MORUNEN HEROES_012,"After leaving my job due to depression, I initially felt relieved from the burden of work. However, over time, I started feeling a void from not contributing to society. Seeing people working diligently in various professions, they appeared as heroes to me. This inspired a desire within me to contribute to society as well. &#8216;MORUNEN HEROES&#8217; is a work that encapsulates these emotions. The names of the characters are numerically inspired by &#8216;Cyborg 009&#8217; (https://www.cyborg009.jp/). This manga deeply influenced my understanding of human morality, leading me away from simplistic thoughts where a bullying boss is evil, and I, depressed, am good. &#8216;MORUNEN HEROES&#8217; reflects this complexity and diversity of human nature. I aspire to live fully and work hard, aiming to contribute to society once again.\nThis piece was created using arthemy-comics. For more information, please visit: https://civitai.com/models/54073/arthemy-comics\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/012.png,2048,2048,7663855,Generative Art,"OpenSea,Stability AI",https://opensea.io/ja/assets/optimism/0x7690f347fb955a68e57eb244080aa896ba842f5a/12
3939,MORUNEN HEROES_011,"After leaving my job due to depression, I initially felt relieved from the burden of work. However, over time, I started feeling a void from not contributing to society. Seeing people working diligently in various professions, they appeared as heroes to me. This inspired a desire within me to contribute to society as well. &#8216;MORUNEN HEROES&#8217; is a work that encapsulates these emotions. The names of the characters are numerically inspired by &#8216;Cyborg 009&#8217; (https://www.cyborg009.jp/). This manga deeply influenced my understanding of human morality, leading me away from simplistic thoughts where a bullying boss is evil, and I, depressed, am good. &#8216;MORUNEN HEROES&#8217; reflects this complexity and diversity of human nature. I aspire to live fully and work hard, aiming to contribute to society once again.\nThis piece was created using arthemy-comics. For more information, please visit: https://civitai.com/models/54073/arthemy-comics\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/011.png,2048,2048,7972770,Generative Art,"OpenSea,Stability AI",https://opensea.io/ja/assets/optimism/0x7690f347fb955a68e57eb244080aa896ba842f5a/11
3937,MORUNEN HEROES_010,"After leaving my job due to depression, I initially felt relieved from the burden of work. However, over time, I started feeling a void from not contributing to society. Seeing people working diligently in various professions, they appeared as heroes to me. This inspired a desire within me to contribute to society as well. &#8216;MORUNEN HEROES&#8217; is a work that encapsulates these emotions. The names of the characters are numerically inspired by &#8216;Cyborg 009&#8217; (https://www.cyborg009.jp/). This manga deeply influenced my understanding of human morality, leading me away from simplistic thoughts where a bullying boss is evil, and I, depressed, am good. &#8216;MORUNEN HEROES&#8217; reflects this complexity and diversity of human nature. I aspire to live fully and work hard, aiming to contribute to society once again.\nThis piece was created using arthemy-comics. For more information, please visit: https://civitai.com/models/54073/arthemy-comics\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/010.png,2048,2048,7813228,Generative Art,"OpenSea,Stability AI",https://opensea.io/ja/assets/optimism/0x7690f347fb955a68e57eb244080aa896ba842f5a/10
3935,MORUNEN HEROES_009,"After leaving my job due to depression, I initially felt relieved from the burden of work. However, over time, I started feeling a void from not contributing to society. Seeing people working diligently in various professions, they appeared as heroes to me. This inspired a desire within me to contribute to society as well. &#8216;MORUNEN HEROES&#8217; is a work that encapsulates these emotions. The names of the characters are numerically inspired by &#8216;Cyborg 009&#8217; (https://www.cyborg009.jp/). This manga deeply influenced my understanding of human morality, leading me away from simplistic thoughts where a bullying boss is evil, and I, depressed, am good. &#8216;MORUNEN HEROES&#8217; reflects this complexity and diversity of human nature. I aspire to live fully and work hard, aiming to contribute to society once again.\nThis piece was created using arthemy-comics. For more information, please visit: https://civitai.com/models/54073/arthemy-comics\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/009.png,2048,2048,7027268,Generative Art,"OpenSea,Stability AI",https://opensea.io/ja/assets/optimism/0x7690f347fb955a68e57eb244080aa896ba842f5a/9
3933,MORUNEN HEROES_008,"After leaving my job due to depression, I initially felt relieved from the burden of work. However, over time, I started feeling a void from not contributing to society. Seeing people working diligently in various professions, they appeared as heroes to me. This inspired a desire within me to contribute to society as well. &#8216;MORUNEN HEROES&#8217; is a work that encapsulates these emotions. The names of the characters are numerically inspired by &#8216;Cyborg 009&#8217; (https://www.cyborg009.jp/). This manga deeply influenced my understanding of human morality, leading me away from simplistic thoughts where a bullying boss is evil, and I, depressed, am good. &#8216;MORUNEN HEROES&#8217; reflects this complexity and diversity of human nature. I aspire to live fully and work hard, aiming to contribute to society once again.\nThis piece was created using arthemy-comics. For more information, please visit: https://civitai.com/models/54073/arthemy-comics\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/008.png,2048,2048,7523709,Generative Art,"OpenSea,Stability AI",https://opensea.io/ja/assets/optimism/0x7690f347fb955a68e57eb244080aa896ba842f5a/8
3931,MORUNEN HEROES_007,"After leaving my job due to depression, I initially felt relieved from the burden of work. However, over time, I started feeling a void from not contributing to society. Seeing people working diligently in various professions, they appeared as heroes to me. This inspired a desire within me to contribute to society as well. &#8216;MORUNEN HEROES&#8217; is a work that encapsulates these emotions. The names of the characters are numerically inspired by &#8216;Cyborg 009&#8217; (https://www.cyborg009.jp/). This manga deeply influenced my understanding of human morality, leading me away from simplistic thoughts where a bullying boss is evil, and I, depressed, am good. &#8216;MORUNEN HEROES&#8217; reflects this complexity and diversity of human nature. I aspire to live fully and work hard, aiming to contribute to society once again.\nThis piece was created using arthemy-comics. For more information, please visit: https://civitai.com/models/54073/arthemy-comics\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/007.png,2048,2048,6907593,Generative Art,"OpenSea,Stability AI",https://opensea.io/ja/assets/optimism/0x7690f347fb955a68e57eb244080aa896ba842f5a/7
3929,Psycholocomotion or How I Learned To Walk,"Unsteady and stumbling attempts.\nBut the beat continues on.\nAnd suddenly, the jagged shards fit together, find their rhythm, like it was always meant to be.\nThis song I would characterize as a jazz-funk &#8220;epic&#8221;. It is a song explicitly about process. I compare learning to make music to a child&#8217;s early attempts at walking. The bass is bumbling. The drum beat is uneven, stumbling even, almost a sin to use in funk song. The synth comes in and it is wavering, whining, lacking confidence. None of these pieces serve their purpose as they are on their own.\nTo walk is to catch oneself falling, over and over again. The sax comes in, the first &#8220;catch&#8221; of the song. Then the backing vocals give the first true sense of a loop. The guitar brings bravado, that unique confidence needed to get back up after fall. Each horn another attempt, another inch forward.\nThe bass, the fundamental piece to keeping the rhythm is no longer so bumbling, it has found something. The guitar scratches, another part of the body working in tune. And then the sax finally has its proud moment. We are walking!\nPsycholocomotion &#8211; to move by power of thought. The gaining of the automatic sense that seems so mundane to an adult, a precious moment of triumph. So it is for a child, it is the moment all of pieces of the work join together to reach something greater, to sublimate into a song that goes higher and farther than the artist could imagine at the start. This is what it sounds like to become greater at the end of a work than one was at its start.\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/psycholocmotion-transformed-scaled.jpeg,2560,2560,672650,Generative Art,Sound.xyz,https://www.sound.xyz/knownfact/psycholocomotion-or-how-i-learned-to-walk
3928,MORUNEN HEROES_006,"After leaving my job due to depression, I initially felt relieved from the burden of work. However, over time, I started feeling a void from not contributing to society. Seeing people working diligently in various professions, they appeared as heroes to me. This inspired a desire within me to contribute to society as well. &#8216;MORUNEN HEROES&#8217; is a work that encapsulates these emotions. The names of the characters are numerically inspired by &#8216;Cyborg 009&#8217; (https://www.cyborg009.jp/). This manga deeply influenced my understanding of human morality, leading me away from simplistic thoughts where a bullying boss is evil, and I, depressed, am good. &#8216;MORUNEN HEROES&#8217; reflects this complexity and diversity of human nature. I aspire to live fully and work hard, aiming to contribute to society once again.\nThis piece was created using arthemy-comics. For more information, please visit: https://civitai.com/models/54073/arthemy-comics\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/006.png,2048,2048,7770501,Generative Art,"OpenSea,Stability AI",https://opensea.io/ja/assets/optimism/0x7690f347fb955a68e57eb244080aa896ba842f5a/6
3923,MORUNEN HEROES_004,"After leaving my job due to depression, I initially felt relieved from the burden of work. However, over time, I started feeling a void from not contributing to society. Seeing people working diligently in various professions, they appeared as heroes to me. This inspired a desire within me to contribute to society as well. &#8216;MORUNEN HEROES&#8217; is a work that encapsulates these emotions. The names of the characters are numerically inspired by &#8216;Cyborg 009&#8217; (https://www.cyborg009.jp/). This manga deeply influenced my understanding of human morality, leading me away from simplistic thoughts where a bullying boss is evil, and I, depressed, am good. &#8216;MORUNEN HEROES&#8217; reflects this complexity and diversity of human nature. I aspire to live fully and work hard, aiming to contribute to society once again.\nThis piece was created using arthemy-comics. For more information, please visit: https://civitai.com/models/54073/arthemy-comics\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/004.png,2048,2048,6764557,Generative Art,"OpenSea,Stability AI",https://opensea.io/ja/assets/optimism/0x7690f347fb955a68e57eb244080aa896ba842f5a/4
3921,MORUNEN HEROES_003,"After leaving my job due to depression, I initially felt relieved from the burden of work. However, over time, I started feeling a void from not contributing to society. Seeing people working diligently in various professions, they appeared as heroes to me. This inspired a desire within me to contribute to society as well. &#8216;MORUNEN HEROES&#8217; is a work that encapsulates these emotions. The names of the characters are numerically inspired by &#8216;Cyborg 009&#8217; (https://www.cyborg009.jp/). This manga deeply influenced my understanding of human morality, leading me away from simplistic thoughts where a bullying boss is evil, and I, depressed, am good. &#8216;MORUNEN HEROES&#8217; reflects this complexity and diversity of human nature. I aspire to live fully and work hard, aiming to contribute to society once again.\nThis piece was created using arthemy-comics. For more information, please visit: https://civitai.com/models/54073/arthemy-comics\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/003.png,2048,2048,7885457,Generative Art,"OpenSea,Stability AI",https://opensea.io/ja/assets/optimism/0x7690f347fb955a68e57eb244080aa896ba842f5a/3
3919,MORUNEN HEROES_002,"After leaving my job due to depression, I initially felt relieved from the burden of work. However, over time, I started feeling a void from not contributing to society. Seeing people working diligently in various professions, they appeared as heroes to me. This inspired a desire within me to contribute to society as well. &#8216;MORUNEN HEROES&#8217; is a work that encapsulates these emotions. The names of the characters are numerically inspired by &#8216;Cyborg 009&#8217; (https://www.cyborg009.jp/). This manga deeply influenced my understanding of human morality, leading me away from simplistic thoughts where a bullying boss is evil, and I, depressed, am good. &#8216;MORUNEN HEROES&#8217; reflects this complexity and diversity of human nature. I aspire to live fully and work hard, aiming to contribute to society once again.\nThis piece was created using arthemy-comics. For more information, please visit: https://civitai.com/models/54073/arthemy-comics\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/002.png,2048,2048,7678139,Generative Art,"OpenSea,Stability AI",https://opensea.io/ja/assets/optimism/0x7690f347fb955a68e57eb244080aa896ba842f5a/2
3917,MORUNEN HEROES_001,"After leaving my job due to depression, I initially felt relieved from the burden of work. However, over time, I started feeling a void from not contributing to society. Seeing people working diligently in various professions, they appeared as heroes to me. This inspired a desire within me to contribute to society as well. &#8216;MORUNEN HEROES&#8217; is a work that encapsulates these emotions. The names of the characters are numerically inspired by &#8216;Cyborg 009&#8217; (https://www.cyborg009.jp/). This manga deeply influenced my understanding of human morality, leading me away from simplistic thoughts where a bullying boss is evil, and I, depressed, am good. &#8216;MORUNEN HEROES&#8217; reflects this complexity and diversity of human nature. I aspire to live fully and work hard, aiming to contribute to society once again.\nThis piece was created using arthemy-comics. For more information, please visit: https://civitai.com/models/54073/arthemy-comics\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/001.png,2048,2048,7783994,Generative Art,"OpenSea,Stability AI",https://opensea.io/ja/assets/optimism/0x7690f347fb955a68e57eb244080aa896ba842f5a/1
3915,Falling down the rabbit hole with optimism,"hand-drawn animation, frame-by-frame\n1200  x  1234px\n",null,null,null,null,Generative Art,Manifold,https://gallery.manifold.xyz/0x7e1e40337f78619e4009fceb19f3f4a800e10b2a/1
3911,Flowty,"I used a DAW coupled with musicGen, a tool for building and exploring beautiful melodies.\nI used my own voice and DAW skills to produce it, this song gives me goosebumps because I produced it at a sad time in my life, it&#8217;s an expiatory work of my feelings, it&#8217;s now in my heart and on blockchain forever.\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/Artworks-MdnkTCkzyAL3QKYk-OG3zaw.jpg,500,500,79873,Generative Art,Sound.xyz,https://www.sound.xyz/housezerr/flowty
3909,Maxito NFT collection,"El artwork fue elaborado con una app de creador de imagenes con IA, usando un modelo de animación en 3D\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/Maxito-collection.jpg,768,768,276284,Generative Art,Manifold,https://studio.manifold.xyz/inventory/tokens?contractAddresses=0x871e953f4c5657932eff97b7997bb99a17516565
3905,V-Formation,"(Resubmitted by not appearing on the website)\n.\nhttps://www.notion.so/yoyojin/V-formation-a0a0d5a4052f47de9ad88e00571abbbf?pvs=4\n.\nPlease check the above link to see more about the work.\n.\nThis is a piece called V-formation, created in preparation for my solo exhibition, Borderless, which relates the subject of &#8216;migration&#8217; to a bird and asks the question. &#8220;Are birds really free? To develop this work, I invited four people from different fields to talk about freedom and systems through the themes of **birds, movement, migration, and the future.** In particular, I interviewed a media artist who works with birds and an activist who works in a migrant center to talk about South Korea&#8217;s migration laws and how people who fall outside of them are living in &#8220;insecurity&#8221; as human beings. And lastly, I invited someone who runs a Web3 community to talk about future migration.\n.\nV-formation is a behavior used by migratory birds to increase the energy efficiency of group migration by using the airflow generated by their wings as they fly. The more fit birds lead from the front row and take turns to efficiently utilize the group&#8217;s stamina to help everyone, even the less fit birds, reach their destination safely.\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/V-formation-photo-1.jpg,837,683,740478,Generative Art,OpenSea,https://opensea.io/assets/ethereum/0x5ec3b9d5a56015bd1b64f569be0fa7a778492049/1
3903,We love OP,"The idea came to my mind to combine the symbol of OP with other visual beauties such as a cute kitten, hands of a beautiful lady and a beautiful background of sunshine; to show the beauty, mobility and freshness and bright future of this currency.\nI used of this tool:\nhttps://www.bing.com/images/create?FORM=GENILP\nand Adobe.Photoshop.22.5.1\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/we-love-art-OP.jpg,1024,1024,349793,Generative Art,"OpenSea,Stability AI",https://opensea.io/assets/optimism/0xa1d3a15919edfcdcdd93c451a0c9bc883874dbbf/1
3899,Center of the Universe,"This work was creating using three.js, with the help of custom vertex and fragment shaders to create the particle effect. There are four different animation styles: molten, gaseous, luminous, incandescent. There are 9 different base colors (two randomly chosen per piece) that mix with a red/orange/yellow set of sun-like colors. The piece attempts to dispassionately strip down the essence of art &#8212; it&#8217;s about you! duh &#8212; while lightly satiring the current state of generative art at large.\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/Screenshot-2023-12-11-at-11.20.13-AM.png,1336,1512,3093909,Generative Art,Highlight,https://highlight.xyz/mint/65776800473fd00ef64722ea
3895,THE Matrix,"&#8220;The Matrix&#8221; is a masterpiece of digital art conceived by the creative mind of Django, an artist who challenges the limits of visual perception. This unique piece takes viewers on an introspective and philosophical journey, exploring the intersections between reality and illusion.\nIn &#8220;The Matrix,&#8221; Django masterfully fuses elements of code and geometry, creating a visual representation of the duality between the tangible and the abstract. The work seems to capture the very essence of virtual reality, leading the viewer to question the nature of their own existence.\nThe title, &#8220;The Matrix&#8221;, inevitably evokes connotations of the film of the same name, but here, Django takes the idea a step further. The matrix he presents is not simply a simulated world, but an intricate web of information, symbols, and emotions. Every line and shape seems to encode the complexity of the human experience.\nThe color palette in &#8220;The Matrix&#8221; is captivating, with shades ranging from cool blues to electric greens. The choice of colors seems to suggest an interaction between the artificial and the natural, inviting reflection on the coexistence of technology and the human essence.\nThe depth of the work is manifested in the layers of meaning that unfold as the viewer immerses themselves in it. Every pixel, every line and every shadow become threads that weave a complex visual narrative, challenging conventional perception and demanding deeper exploration.\nIn Django&#8217;s &#8220;The Matrix,&#8221; digital art becomes a tool to explore the complexity of modern reality. It is an invitation to question, to contemplate and to discover new meanings in a world saturated with visual information. The work is not only a manifestation of Django&#8217;s technical prowess, but also a portal to reflection and contemplation in the vast digital universe.\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/Django-PINT2-copia.png,2638,1861,8687522,Generative Art,Holograph,https://app.holograph.xyz/collections/0xbe1fef68f17ce6271c1b3a55ea9dce1421ce0644/nfts/0x0000000000000000000000000000000000000000000000000000000000000004
3893,Barbarian Constellation,"&#8220;Barbarian Constellation,&#8221; a visual epic created by the master of the imagination, Django, is a digital work that challenges the boundaries of understanding. In this piece, Django immerses us in a universe where the barbaric is intertwined with the majesty of the constellations, creating a symphony of bright reds and cosmic enigmas.\nThe work is presented as a one-of-a-kind constellation, where the wild and primitive forms of the barbarians mix with celestial geometry. Django uses intricate lines and bold contours to represent the raw energy and indomitable strength of the barbarians.\nThe title, &#8220;Barbarian Constellation&#8221;, plays with the duality between the known and the mysterious. Barbarian figures emerge from the darkness, while stars form patterns that defy any attempt at classification. The constellation becomes a visual tale of the wild and the celestial, where the enigmatic meets the primitive in a cosmic dance.\nThe bright reds that dominate the color palette not only symbolize the ferocity of the barbaric, but also suggest a visceral connection to the essence of existence. Each fiery shade tells a story of passion, struggle and mystery, creating a captivating contrast against the backdrop of cosmic space.\nDjango has woven details into the work that invite thought. Between the lines and the flashes, there are enigmatic clues that suggest untold stories and myths to discover. The narrative of &#8220;Barbarian Constellation&#8221; is constructed through suggestions, leaving room for the viewer&#8217;s personal interpretation and exploration.\nIn this work, Django has managed to fuse the primitive and the celestial, the barbaric and the enigmatic, creating a digital piece that invites viewers to immerse themselves in the controlled chaos of a unique constellation. &#8220;Barbarian Constellation&#8221; stands as a monument to the duality of human nature and the vastness of the cosmos, a visual experience that transcends the limitations of conventional reality.\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/Barbarian-Constellation.png,2633,3671,5072618,Generative Art,Holograph,https://app.holograph.xyz/collections/0xbe1fef68f17ce6271c1b3a55ea9dce1421ce0644/nfts/0x0000000000000000000000000000000000000000000000000000000000000003
3891,Cosmos,"Artist Django&#8217;s &#8220;Cosmos&#8221; is a fascinating piece of digital art that immerses the viewer on a visual journey through the vast depths of space. On a dark mantle that symbolizes the infinite cosmos, fine lines of colors and subtle fires unfold, creating an ethereal and captivating experience.\nOn the virtual canvas, fine lines intertwine in intricate patterns, forming structures reminiscent of constellations or cosmic webs. Each line emanates a subtle and delicate glow, as if they were traces of light that extend into the stellar void. The color palette used by Django evokes the richness and diversity of the cosmos, with hues ranging from deep blues and mysterious purples to warm reds and golden tones.\nThe subtle fires, strategically dispersed in the composition, add an element of dynamism and energy.\nThe combination of fine lines and subtle fires generates an atmosphere of serenity and majesty, transporting the viewer to a cosmic setting full of wonders and mysteries. The work &#8220;Cosmos&#8221; invites you to contemplate the immensity of the universe and reflect on the abstract and sublime beauty found in the most remote corners of space.\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/Cosmos.png,3522,2421,358752,Generative Art,Holograph,https://app.holograph.xyz/collections/0xbe1fef68f17ce6271c1b3a55ea9dce1421ce0644/nfts/0x0000000000000000000000000000000000000000000000000000000000000002
3889,Cyber Flower Power,"The work &#8220;Cyber Flower Power&#8221; by artist Django is a piece of digital art that sparks the imagination and evokes a fusion between floral aesthetics and cyber technology. On a virtual canvas that simulates a dark mantle of the cosmos, an intriguing visual spectacle unfolds.\nIn the center of the composition, floral shapes are presented in a unique way, revealing a futuristic interpretation of the classic &#8220;Flower Power&#8221; movement. These digital flowers do not follow natural conventions, but are instead composed of enigmatic lines and geometric structures reminiscent of electronic circuits, creating a vibrant palette of colors that shines amidst the cosmic darkness.\nThe interaction between linear shapes and enigmatic colors gives the work a sense of dynamic and mysterious energy, a cybernetic entity, as if they were connected through an invisible network that flows in the vast interstellar space. The combination of natural and digital elements creates a unique harmony that celebrates the convergence between nature and technology.\nThe work &#8220;Cyber Flower Power&#8221; invites the viewer to reflect on the relationship between the organic and the artificial, fusing the power of nature with modern and futuristic aesthetics. With its dark cloak of the cosmos as a background, the work transports the observer to a visually striking universe, where beauty is redefined through the synthesis between nature and the digital age.\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/Cyber-Flower-Power.png,3550,2514,235883,Generative Art,Holograph,https://app.holograph.xyz/collections/0xbe1fef68f17ce6271c1b3a55ea9dce1421ce0644/nfts/0x0000000000000000000000000000000000000000000000000000000000000001
3887,Art football,Gudary gudary\n,https://welovetheart.optimism.io/wp-content/uploads/2023/12/Zealy.png,571,1547,59441,Generative Art,Mint.fun,https://mint.fun/base/0x80c5e8a96D406EDd1D2D10025A303a013D56B43d
3885,We love the art,I believe in the futuristic era\nA.I. and Human can living together.\n,https://welovetheart.optimism.io/wp-content/uploads/2023/12/love_a.i._op_contest_01.png,1200,1200,2276431,Generative Art,Holograph,https://app.holograph.xyz/collections/0xaf75deb68855a950ec4c831d0e3f4f59ca506fde/nfts/0x0000000000000000000000000000000000000000000000000000000000000001
3883,Lonely pOP,"Lonely pOP is the art reflecting Thainess and Thai culture into the space of web3. The way I made is inspired by Lonely Pop NFT, but for this collection, I put many things that when people see, they will know that it is Thailand, so with this art, I hope I can spread Thainess throughout Web3 space. \n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/CMS_Chattarin⛅️01.jpg,null,null,null,Generative Art,Zora,https://zora.co/collect/zora:0x22b5e2db6e5c8231c1e34db5f6e532b38dffe2d2/1
3881,Ascension,"An Arab calligraghy with ink on canvas, it&#8217;s a poem about spiritual growth so the inspiration behind this work is to show the ascension concept while writing.\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/ascension.jpg,1080,1080,342597,Generative Art,Mint.fun,https://mint.fun/op/0x286d8efd4A9BF504d1b1a7dB3256a737000637b3
3877,Shy,I am shy 🙂\n,https://welovetheart.optimism.io/wp-content/uploads/2023/12/Untitled3.png,2057,1600,5944952,Generative Art,Holograph,https://app.holograph.xyz/collections/d073a0d1-7a7b-44be-a4cb-8fc416a8840f/nfts/2e3f3b5a-24be-4a91-8f04-1a5e78f801af
3875,We Love The OP,"This image represents the unity of the people in the Optimism community that will lead us to a bright future. Everyone is happy and excited about the road ahead.\nI created this image using the AI called Image Creator of Microsoft Bing using the words &#8220;Image in the title &#8220;We Love The OP&#8221; with a chain. a group of people of various nationalities. wearing a red shirt Running and having fun in the garden, the weather is bright, in a cartoon style.&#8221;\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/We-Love-The-OP.jpg,1024,1024,213469,Generative Art,Mint.fun,https://mint.fun/op/0xEF4b2642C64D13Cd8e6e0af55314EcD8D2B16aC6
3873,in search for meaning,"it&#8217;s an Arab calligraphy, i was trying to journal my inner thoughts about a deep subject, trying to understand it. it represents the mind&#8217;s effort to find meaning\n",https://welovetheart.optimism.io/wp-content/uploads/2023/12/search-for-meaning.jpg,1080,1080,111050,Generative Art,Mint.fun,https://mint.fun/op/0xcc713078607b8d5BB3A5fC8eb017A4Ec7a804C43
3871,OPSTRACT 🔴,OPSTRACT 🔴 is now on(optimism)-chain. \n,https://welovetheart.optimism.io/wp-content/uploads/2023/12/Untitled-2.png,1080,1080,554993,Generative Art,Zora,https://zora.co/collect/oeth:0x5a98816ce20ac1b1ac34a6462e5876503f9b3f3c/2?referrer=0x295856a0a49B71D3DEf9108e1Beea4c0B35a8906
