ID,Post Title,Rendered Content,Featured Image URL,Height,Width,Filesize (bytes),Categories,Platforms,NFT Link
14633,Where did the time go?,"The animation was created with Blender 3D and After Effects, made only to accompany the sounds.\nI&#8217;d written this riff on guitar many years ago. I learned how to play it on keyboard and arranged the whole thing in Ableton Live. All the melodies you hear are played and composed by myself. \nThis piece was inspired by my feelings of mortality and how quickly life slips you by &#8211; as portrayed in the description below\n&#8220;Where Did the Time Go?&#8221; It&#8217;s not just a title; it&#8217;s a haunting question that reverberates through my being.\nThis piece is a mirror reflecting the relentless march of time. With each panel, I wove a tale of fleeting moments, a silent narrative of love, loss, and the relentless passage of life, accompanied by my own musical score, each note an echo of my anxiety.\nAs I crafted the frames, I revisited those cherished scenes. The tender embrace of love&#8217;s inception, where every glance held an entire universe of affection, harmonised with the melodies I composed. Sounds which resonated with the emotions that transcended words.\nEach frame a testament to the vibrant tapestry of family, a collage of moments that once felt eternal, intertwined with the musical rhythms that echoed the heartbeat of these memories.\nYet, as swiftly as scenes change in life&#8217;s theatre, the narrative took a haunting turn. The final panels stared back at me. A solitary figure, surrounded by the silent markers of those who had left this stage, accompanied by the mournful strains of my own composition. A melody of longing and regret.\nMy heart sinks with the weight of regret, questioning every second lost, every unsaid word, every missed opportunity to cherish and express love. &#8220;Where did the time go?&#8221; I ask, the question echoing through the chambers of my soul, harmonising with the bittersweet notes that emanate from my creation.\nThis artwork, this emotional outpouring, serves as a diary of emotions laid bare—a plea to seize the fleeting moments, to wrap life in an embrace before it slips away. A silent vow to live without regrets, to cherish every heartbeat, to paint life&#8217;s canvas with hues of love and appreciation, echoed by the melodies that arose from within me.\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/Where-Did-The-Time-Go-.gif,null,null,null,1of1s,Manifold,https://gallery.manifold.xyz/optimism/0x92ed8bce4244fb1515fa52c6d21ba2d94ab4497c/1
14631,madonna,free pencil portrait work\n,https://welovetheart.optimism.io/wp-content/uploads/2024/01/Picture3.jpg,2362,1525,604799,1of1s,OpenSea,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/93945213858948909485753028405056985212186255368478870950583343974487437606913
14630,The Phoenix Will Rise,"The world is burning but we will emerge stronger than ever.\nI created this using Dalle3, edited using Photoshop and then animate it using After Effects.\nReally hope you like it ! 😀\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/phoenix-rise-1.png,1246,862,2645897,1of1s,OpenSea,https://opensea.io/assets/optimism/0xe186f79ed872adf612e1a7a0075dd37cb6e08174/1
14625,calm in the storm,"Inhale the good, exhale the bad. if everything&#8217;s perfect then nothing is real\nThis painting is a physical acrylic piece on canvas combined with digital oil painting, created &amp; conceptualized over the course of my journey through the world of blockchain art &amp; completed the beginning of the new year\n1 of 1 / acrylic on canvas, digital painting / 4000&#215;3500 / 2024 Cake Nygard\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/cakenygard_calminthestorm2.png,2286,2000,9929706,1of1s,Manifold,https://gallery.manifold.xyz/optimism/0xe23621205c7134a6f83ad6c299333037dbede96f/1
14623,The Silent Echo,"In the eerie silence of a world undefined, an intricate dance between life and death unfolds. The artwork, &#8220;The Silent Echo,&#8221; captures this haunting ballet in monochromatic grace. A pistol, ornately designed with elaborate engravings, lies juxtaposed against the stark, hollow gaze of a skull. It&#8217;s a chilling reminder of mortality&#8217;s inescapable embrace and the silent echoes of choices made\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/photo_2024-01-08_12-51-19.jpg,601,600,74276,1of1s,Zora,https://zora.co/manage/1155/zora:0xd32e9f0fcc38911866ea4fc28aa2aa623cfbf873/premint-1
14621,Silent Volk,Embark our new sonic journey with &#8220;Silent Volk&#8221; &#8211; electronic composition hailing from the creative collaboration of Father and Son duo from Estonia. This track seamlessly blends atmospheric soundscapes with pulsating beats. Made using hardware and software instruments in Ableton Live.\n,https://welovetheart.optimism.io/wp-content/uploads/2024/01/Moon-1.jpg,2304,1664,491270,1of1s,Sound.xyz,https://www.sound.xyz/aboutriver/silent-volk
14618,DUAL WIELD,"An anthem for the moshpits, DUAL WIELD is an explosive record by Jango UU about fighting for your life when the safety of you and your friends has been threatened.\nOne night in May 2021, my friends and I hosted a house party that went very awry. Several of my male friends were on the losing end of brawls over ridiculous arguments, other guests were trashing the house, and my female friends were being harassed by random groups of men at this event. I was trying to keep the peace as best I could, but eventually, some of these folks tried to fight me, and that was when it dawned on me, it was &#8220;go time&#8221;. I had to be ready to fight, for my own life, for my friend&#8217;s lives, for everyone else who was there who was just trying to have a good night. With this crazed look in my face, I grabbed two empty Hennessy bottles (ala dual wielding) and all of a sudden, the people who were acting the craziest, stopped, because they knew how serious I was. They eventually left, and my friends and I enjoyed the rest of our night peacefully.\nTwo years later, I received this beat from electic Dutch producer Sapjer, and I freestyled about the events of that night to it. I listened to the recording, changed a few lines, got it recorded by famed engineer Serge Tsai (who recorded and mixed Hips Don&#8217;t Lie by Shakira), and then I mixed and mastered it myself. This song will release on DSPs with the drop of my 2024 EP THE SYNTHROCK CONCEPT, which has some similarly aggressive textures to this song. \n&#8220;Talkin&#8217; out &#8216;cho neck, turn the reckless into WRECKS&#8221;&#8230;\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/Caroline_Brodt_1-compressed-scaled.jpg,2560,1707,542035,1of1s,Sound.xyz,https://www.sound.xyz/jangouuforever/dual-wield?referral_source=link
14617,Silent Volk,Embark our new sonic journey with &#8220;Silent Volk&#8221; &#8211; electronic composition hailing from the creative collaboration of Fater and Son duo from Estonia. This track seamlessly blends atmospheric soundscapes with pulsating beats. Made using hardware and software instruments in Ableton Live.\n,https://welovetheart.optimism.io/wp-content/uploads/2024/01/Moon.jpg,2304,1664,491270,1of1s,Sound.xyz,https://www.sound.xyz/aboutriver/silent-volk
14614,The Phoenix Will Rise,"The world is burning but we will emerge stronger than ever.\nI created this using Dalle3, edited using Photoshop and then animate it using After Effects.\nReally hope you like it ! 😀\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/phoenix-rise.png,1246,862,2645897,1of1s,OpenSea,https://opensea.io/assets/optimism/0xe186f79ed872adf612e1a7a0075dd37cb6e08174/1
14613,Difference,Difference is a generative art made on Rhino + Grasshopper softwares. An abstract art generated by overlaying data of the real world on top of another to create a digital difference between the two.\n,https://welovetheart.optimism.io/wp-content/uploads/2024/01/DIFFERNCE-01.jpg,1625,1300,3184117,1of1s,Zora,https://zora.co/collect/oeth:0x59d1471964d405e9c54fe30932f00113c556680f/2
14610,The Reckoning,"My artwork encapsulates the profound theme of introspection and the human experience in the face of mortality. The solitary figure represents a guardian or an observer of sorts, standing amidst a contrasting play of light- the ethereal, hopeful orange rays against the somber, blue-hued environment.\nThe wooden cart laden with lifeless bodies symbolizes the inevitable passage of time, the fragility of life and the culmination of the human existence. The juxtaposition of light and dark signifies the eternal struggle between life and death,while the figure&#8217;s stance reflects a silent contemplation of the consequences of human actions, serving as a poignant reminder of our collective mortality and the consequences of our choices.\n𝑇ℎ𝑒 𝑝𝑟𝑜𝑐𝑒𝑠𝑠:\nI use Blender 3D for the creation of this scene. From basic modeling of assets to environment creation and ultimately lighting and rendering which is done using Blender&#8217;s Cycles engine.\nI then use Adobe Photoshop for post production purposes, adding depth by making use of the mist pass from Blender and final colour correction too. \nGoogle drive link with process details:\nhttps://drive.google.com/drive/folders/1Gi5JZtIj_E8IMIPYvFaukguNkf0VgYBl?usp=sharing\nTools used:\nDownload\n\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/JAN-web.jpg,1500,1200,1787475,1of1s,Zora,https://zora.co/collect/oeth:0x1d63e8930829c618b96249a99e7b652ab3a8ec1e/1
14608,green coat,green coat.\ndesgined by hand\n,https://welovetheart.optimism.io/wp-content/uploads/2024/01/art1-1.jpg,1280,960,191852,1of1s,Mint.fun,https://mint.fun/zora/0x7fF7555228F239eF302F4A063b1E63e380AB249F
14604,amazon,free pencil portrait work\n,https://welovetheart.optimism.io/wp-content/uploads/2024/01/Picture5.jpg,829,607,117121,1of1s,OpenSea,https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/93945213858948909485753028405056985212186255368478870950583343972288414351361
14602,"Ok, So Here&#8217;s The Truth","This artwork is an exploration of vulnerability and was painted in acrylic on raw, unprimed canvas using only three colours: black, white, and blue.\nI had never painted on raw canvas before, and it&#8217;s not something that is technically recommended because the nature of the canvas and wood on which it is framed on means that it&#8217;ll be at the mercy of natural elements and would degrade and decay faster.\nI was attracted to this process because it is so human– all of us are decaying. We can try as hard as we can to curate false images of perfection, but ultimately we cannot fight nature. \nThe story was, what if we embraced our raw, authentic selves? This essence of vulnerability is far from a surrender&#8230; it manifests as a force of strength.\nA lot of us use hair for self-expression and psychologically, for protection. For many, it is also a symbol of strength (see Samson). What happens when all of that is taken away and people see our &#8216;naked&#8217; selves aka the truth?\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/20231218_211646.jpg,2293,1939,2597795,1of1s,Manifold,https://app.manifold.xyz/c/heres-the-truth
14600,Spread Joy,"My technique is that of Mixed Media because my artistic process draws on the combination of singular elements. It is a cultural mirror that evokes the great conceptual and visual richness of our time. It is not only a mode of operation which allows me to explore a variety of techniques both in the creation of objects in sculpture, paintings, as well as in the composition of shots and in digital art but which allows me to draw on philosophical or poetic sources as sensitive aggregates.\nIn this work, the poetic basis is Augure of Innocence by William Blake which inspired me to associate the elements. These first verses powerfully connect times and spaces, in the manner of Taoist philosophy. This way of changing scale and perspectives is the basis of my technique. Also, the first of these elements which constitutes the background texture and the subject is one of my photos of my 5 year old son posing against a wall reworked with Affinity photo.\nThe second element is the Nebula NGC 7635 taken by Hubble in the constellation Cassiopeia, known as the bubble nebula. It comes from the NASA photo background under common creative license. This is an absolutely incredible image for its atypical and beautifully colorful nature. This image of space is the opening beyond the frontality of the wall and is related to the symbolic breath of the little boy made of stars and hearts. The last element being the creation of a dynamic particle layer to highlight the cosmic dimension, this animation is produced with Motionloop.\nIts context of creation is closely linked to my reflections on the artistic and psychological gesture of caring for the collective psyche. In my creative process, my plastic research draws from a positive aesthetic corpus which targets one of the functions of art as a process of regenerative transformation of society. My artistic positioning is based on the desire for care by offering the gaze a psychological state which allows me to meditate on its meaning in oneself and in the world.\nThus Spread Joy aims to be a radically militant work, it is a call to fight against apathy, despair and anger. Joy is the primary emotion which will initiate the movement of desire of universalist consciousness. Because there is a need to first rediscover the essential vitalist principles and then project ourselves into desirable futures. Anger and Joy are two antagonistic and powerful emotions that function symmetrically within oneself and in the world, one is a poison, the other is its cure. Images shape our psyche and it is inevitable that the violence of the images of the world which is burning on all continents resonate in us to also feed a form of anger. This is why it is time to refuse the degenerative circle and to oppose a transgressive model, that of Joy. There is a need to reconnect with the child within yourself, that part of pure wonder, buried under a thick layer of protective hardened leather made of guilt, cynicism and indifference. \n",null,null,null,null,1of1s,Manifold,https://gallery.manifold.xyz/optimism/0xfebaf563abe5e607ff8c74279fa678ce8dc0b5e8/1
14596,ZoraCat,Generative art to represent the wild nature of Zora\n,https://welovetheart.optimism.io/wp-content/uploads/2024/01/DALL·E-2023-12-26-22.04.11-A-cat-with-a-serious-yet-silly-expression-using-a-light-blue-color-palette.-The-cat-has-distinctive-exaggerated-features-like-large-wide-eyes-and-.png,null,null,null,1of1s,Zora,https://zora.co/collect/zora:0x2e7538c8a4732a565eef826ee94d1e9c9630164b/1?referrer=0xc5AcD244ac1e69481e89D2C466075e2B7D124BE8
14595,flowers and fish,"&#8220;flowers and fish&#8221; is a multimedia collage that presents an absurdist logic through the visual lexicon of advertising and marketing. As a working designer, my familiarity with the visual representation of marketing on social media platforms informs this work. This piece interrogates how attention fluctuates during a typical scrolling session, embedding markers of marketing material to suggest a commercial intent. However, a closer examination reveals an underlying absence of logic, embodying absurdity. The artwork is designed to initially blend into a viewer&#8217;s social media feed, only to later provoke a reevaluation as its illogical nature becomes apparent.\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/flowers-and-fish.png,1920,1920,8919941,1of1s,Zora,https://zora.co/collect/zora:0x3c0742cc82584412044289777b55e47284002cc5
14593,SKULLY #235,"SKULLY #235 is the first of the SKULLY VERSE series. This will be a collection of rapping &#8220;SKULLS&#8221; animated, performed and written by ProbCause. These will still live within the larger SKULLY collection.\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/SKULLYVERSE_1.jpg,1280,1280,337123,1of1s,Manifold,https://gallery.manifold.xyz/skully235
14591,ascension,"This work depicts the ascent of a person on a stairway, serving as a metaphor for life&#8217;s journey and the struggle for personal aspirations. Each individual traverses this life path in complete darkness, unaware of what lies ahead. The uncertainty of the ascent reflects the unpredictability of existence. In the conclusion, the person reaches the edge of the stairway, illuminated by a beam of bright light, symbolizing enlightenment and life realization. The ending is portrayed to prompt contemplation on the dual nature of life&#8217;s journey, marked by both the pursuit of enlightenment and fragile nature of existence.\nMade with Midjourney, Runway AI, EbSynth, Photoshop, Adobe AE.\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/Comp-1-0-00-03-09.jpg,1080,1920,1213042,1of1s,Zora,https://zora.co/collect/oeth:0xa95039bf20e6e6163b61d2d7920e39db1ed08907/1
14589,Firefly A golden dragon dancing in the sky holds a Bitcoin,"A golden dragon dancing in the sky holds a Bitcoin in its mouth, with Mt. Fuji as the sun rises in the background.\nI created it keeping in mind the year 2024, when Bitcoin will reach its halving.\nI used Adobe Firefly.\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/golden_dragon.jpg,2048,2048,492707,1of1s,"OpenSea,Stability AI",https://opensea.io/assets/optimism/0x6c56e7ae7c2c337ef2ef179f699760f1a8fbae51/5/
14585,The Tip,"The Tip features a start or the tip of the web3 ecosystem. Made up of smaller blocks, you can dive deep down and see what&#8217;s under the rabbit hole. \n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/STONERY.STUDIO_1-scaled.jpg,2560,2560,1734823,1of1s,Zora,https://zora.co/collect/oeth:0x59d1471964d405e9c54fe30932f00113c556680f/1
14580,Growth,"An old man sitting beside his grandson, symbolizing the Ethereum blockchain, and a smaller robot representing the network&#8217;s role, Optimist, together encapsulate the concept of maturity. This narrative alludes to the Ethereum blockchain&#8217;s attainment of maturity and the growth of its branches and descendants in various forms, in a space where Ethereum&#8217;s signs are omnipresent.\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/Growth.png,1024,1024,2177824,1of1s,Zora,https://zora.co/collect/zora:0x87b7ba77df70fffa43b7482b4c62a366cd682161/premint-1
14579,Living room,"In this artistic creation, I envisioned a cutting-edge modern interior design for a living space, refining it with opulent designer lighting and incorporating elements inspired by nature. The predominant color scheme is white, enriched with intricate art designs such as illuminated accents from natural sunlight. Envisaging the living room elevated to futuristic heights, I maximize the potential of AI capabilities in my design. The space is illuminated with a combination of artificial and natural light, enhanced by an open window concept that offers a picturesque view. \n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/living-2up.png,2048,2048,7224659,1of1s,Manifold,https://gallery.manifold.xyz/optimism/0x958cff1b8483f08b039772890a4cf2925e59db23/2
14577,The Bridger of the Realm,"Dall-E and PIKA\nThe 16bit artwork features a red-cape wizard holding the Blue Ethereum legendary staff, standing on a wide. vibrant, glowing bridge that connects two worlds &#8211; one representing the Ethereum blockchain where the wizard is moving from the old world, and the other symbolizing the Optimism Layer 2 where the wizard is moving toward to. The bridge illustrates the connection and interaction between the main blockchain and the scaling solution. The wizard is looking at a wonderful landscape that is a blend of space and network themes. Ethereum icon as red and glowing.Near the bridge, there is a warp made of digital or circuit-like lines. glow with red optimism color. Make this not so plain\n",null,null,null,null,1of1s,OpenSea,https://opensea.io/assets/optimism/0xf1d4c5189efb07ca7c91448b02467fb8687a5caf/1
14575,history,"this is the ministry building at ankara, turkey&#8217;s capital. it is an early republic structure.\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/maliye-okul-binasi-1.png,921,1386,1269601,1of1s,Zora,https://zora.co/collect/zora:0xb688466acde0ac4a883147c354ec2d9223bb6602/premint-1
14574,Sunblood,"It all started when we found out that Ivanka could play the violin (wow!) and came up with a cool phrase.\nWe borrowed an old microphone from a friend. We didn&#8217;t even have headphones to record the clear sound of the violin, so we held the speaker as close to Ivanka&#8217;s ear as possible so she could hear the metronome. In the process, we also recorded the part of the old piano.\nThe result impressed us so much that we didn&#8217;t even rewrite the part of violin and piano in the studio.\nThe track was mixed and produced by Mak Yos in Ableton Live.\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/Instagram-post-12-Robin-Quenstego.png,1080,1080,2723232,1of1s,Sound.xyz,https://www.sound.xyz/zlypni/sunblood
14573,Friendship,"&#8221;Friendship&#8221;\nWhen we were young A.I and robots were really something out of sci-fi movies. &#8221;Those kinds of things will probably not exist anytime soon&#8221; is a though that often crossed our mind while we watched Star Wars or other films as teens. However, the past few years A.I has made significant progress, making the lives of a lot of people quite a lot easier.\nThe progress A.I brought us wasn&#8217;t always received positively though, especially the A.I art field was tackled by a lot of criticism. Often being accused of art theft and a lot of artists left in shatters. They saw a machine make beautiful creations in a matter of seconds while they had to practice their entire lives to develop their style.\nMy piece &#8221;Friendship&#8221; tackles the narrative of seeing everything new or unknown as &#8221;evil&#8221; or a &#8221;threat&#8221;. As an artist myself I genuinely believe the path forward is a path where we join hands with A.I and start thinking of ways we can utilize it. Because the things we understand the least are often the things that can teach us the most.\nThe companionship, warmth and laughter that radiates from both of the characters while they are both covered in paint, is a scene i&#8217;d love to see in the future. Where both parties, even though they have different capabilities, respect each other as equals. There is no hate, there is no hostility, there are no judgemental feelings, just friendship.\nRespect the things around you, living or not living, and they will respect you back.\nThat is how you make &#8221;Friends&#8221;\nThankyou!\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/Pandymonium_Entry_OP_Contest.png,2732,2048,5307150,1of1s,Mint.fun,https://mint.fun/ethereum/0x60773C06f329a1EFf928bE3F9b93724E69650e2f
14572,"Memory from Sapa, Vietnam","Fujifilm X100v. One of my favorite photographs I have taken over the years of a tour guide in Sapa, Vietnam. It captures the colors and motion of the region.\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/DSCF6181-min-scaled.jpg,1707,2560,549128,1of1s,Zora,https://zora.co/collect/oeth:0xa478eb813dd17c1a85607f598e51b1ce29c2d53a/1
14571,Battle of Persian Gate,"A living work of art inspired by the history of ancient Iran and ancient Rome, whose main characters are Alexander the Great and Erio Barzan, a brave Iranian general. These two people meet each other with their army in a mountain valley, and it happened that Both commanders rush towards each other with their horses. Alexander raises his sword and with a powerful blow of his left hand separates Erio Barzan from his shoulder. And a big wound is imprinted on Alexander&#8217;s body and even Alexander&#8217;s armor is torn so that all of Alexander&#8217;s soldiers and men are terrified when they see this scene. Emphasizing and paying attention to small details such as clothes and wounds caused by war and weapons. I see.And as for their appearance, Erio Barzan was a strong and strong figure who fought with a mace and sword, and Alexander the Great, with a beautiful face, fought with a sword and a large shield.And I emphasize that Ariobarzan&#8217;s dress is inspired by the immortal guard of the Achaemenid dynasty.The color palette must be carefully chosen and this event It must be in a mountain valley full of big and small stones, twilight air, bloody grass, soldiers and weapons covered in blood.\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/aab9569d-e7de-4d35-b219-a3c61300112d.jpeg,1024,1024,180684,1of1s,"Stability AI,Zora",https://zora.co/manage/1155/zora:0xd32e9f0fcc38911866ea4fc28aa2aa623cfbf873/premint-1
14568,There is No Greater Misfortune,"This is a photo from a series titled, Diluted. &#8216;Diluted&#8217; meaning diluting your melanin when bleaching your skin.\nHere our central figure falls prey to social pressure and insecurity with the introduction of a marriage proposal. A male figure, symbolizing the aspects of colorism seen in arranged South Asian marriages, is seen preferring the &#8216;bleached&#8217; self while our central figure hides in plain sight.\n____\nDiluted is a series about the theory of first belief— a framework for reasoning with the unreasonable. How do you navigate a world that assigns you worth based on proximity to an unobtainable beauty standard?\nSkin bleaching in South Asia is a cultural impediment that started during British Imperialism. Colorism has traumatized generations of people who are left dealing with the existentialist aftermath from a lifetime of subliminal prejudice against their skin color.\nThis story is about the relationship of both selves. What would you do if your anxiety manifested itself into a physical form? A young South Asian woman, at odds with herself, is faced with the mirror image of herself with bleached skin.\nProcess + Tools : \nThis photo is shot on my vintage Pentax 6&#215;7 camera using Kodak 400 120 film. These were the hardest film shoots I’ve ever planned on a technical level. The two women you see in these pictures are actually just one person, Khushi.\nMe and a 6 person crew had 10-hour shoot days shooting every scene on film, twice. All . One day with Khushi as herself, a second day with her in ‘bleached skin’ makeup and adding in a male figure, Dilip.\nFiguring out how to get the same shot hours later. Duck taping tripods to the ground, covering sets in sticky notes for staging. Figuring out how to get the same amount of sunlight through a window at a different time of day. It was arduous to shoot, but we put in the effort to bring this really important topic to life &lt;3\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/Diluted-06_There-is-No-Greater-Misfortune.jpg,1080,1080,2252796,1of1s,Zora,https://zora.co/collect/zora:0x8c562ba92ad437264d821c381f465b53d7b01df1/2
14562,history,"this is the ministry building at ankara, turkey&#8217;s capital. it is an early republic structure.\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/maliye-okul-binasi.png,921,1386,1269601,1of1s,Zora,https://zora.co/collect/zora:0xb688466acde0ac4a883147c354ec2d9223bb6602/premint-1
14561,Inner voices,Every person has multiple personalities. \n,https://welovetheart.optimism.io/wp-content/uploads/2024/01/optimism-4-scaled.jpg,2560,2560,1574201,1of1s,OpenSea,https://zora.co/collect/zora:0xdfd3512095a4bb69290525b4b787d5f9e169a2cc/2
14560,My definition of Vand4lism,"This piece is part of a collection called &#8220;MY DEFINITIONS&#8221;, where I explore certain concepts and try to interpret them in my own way, allowing my imagination to flow without too many limits, attempting to set aside any attempts to censor myself. \nIt has been created using purely digital tools: iPad + Proceate.\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/My_Definition_Of_Vandalism_-scaled.jpg,2560,1816,883816,1of1s,Zora,https://mint.fun/op/0x7dcA4f98CA98C18179facDb122CFdFc2CB5A5F1D
14553,Energy station,"After reading more about Solarpunk, I can really agree with the articles online and the people who express their opinion that energy recovery is a very important thing. If you think about it, we, PEOPLE, have allowed our EARTH to become an ecological disaster, and if we want to survive and leave the things important to us on Earth, for this we need to radically change our worldview, attitude towards the environment. . , reviewing our habits that greatly harm and pollute our world. We need to use less energy, produce less garbage, stop wars that cannot be expressed in words how much they affect our ecology. If you think about it, it&#8217;s just terrifying. In my opinion, it is necessary to fight with this problem as soon as possible, otherwise the consequences will be fatal, it is a pity that few people think about it and do not pay attention to it. Sorry for the mistakes, I wrote this with a translator.\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/energy.jpg,768,1024,378170,1of1s,"Mint.fun,Stability AI",https://zora.co/collect/zora:0xfa504371175fccc0eeeaa4d007d43358503bb59d/18
14551,generated,AI outputs created with StableDiffusion and processed with dither.diid.art. animated via Photoshop.\npartially referenced in [totty everyday 289](https://twitter.com/totdgbtagb/status/1735676090629386715)\n,https://welovetheart.optimism.io/wp-content/uploads/2024/01/explosiondither2generator_f-scaled.gif,null,null,null,1of1s,"Stability AI,Zora",https://gallery.manifold.xyz/optimism/0x064391530c8480206dbf8bbb4a503afaf2e9ca68/1
14550,THE STRUGGLE,"This artwork is fully interactive. Use mouse to drag the piece left and right and zoom in and out. The piece is infinite in nature. The piece works on mobile and desktop and on any platform. Fingers to drag and zoom on mobile.\nPiece is built through HTML and all of the data is uploaded on Arweave, code and files themselves.\nPiece is built by using Stable Diffusion and &#8220;breaking&#8221; it, forcing it to make image through series of strips and then blending all of it together with Photoshop to create a seamless piece with some post editing for texture and color correction.\nInteractive part serves the piece purpose on technical and conceptual part, by showing how the struggle of life, making art, health issues etc. can be a perpetual battle that never ends by displaying abstraction of bodies fighting for something in eternity.\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/THUMBNAIL-1.jpg,1080,1080,1176993,1of1s,"Manifold,Stability AI",https://zora.co/collect/oeth:0xe01069acd83516ace8c80882443ca82df207c4b3/1
14549,Jack Gogh,van gogh with a dagger tought he looks like jack from playying cards.\n,https://welovetheart.optimism.io/wp-content/uploads/2024/01/IMG_1424.jpeg,704,896,130161,1of1s,"Stability AI,Zora",https://zora.co/collect/oeth:0x4569fcf0a0c6bc548f0ea131173ec161fce4ef83/1
14546,The Changing Tide,"Hand-crafted on an iPad Pro, during a time of personal hardship. A contemplation of how small and vulnerable we sometimes feel in the face of life&#8217;s relentlessness, inspired by Tchaikovsky&#8217;s Fourth Symphony.\nThis NFT was created as a 1/1 from my original web2 work here: https://www.instagram.com/p/CW9y47Rt2TB/\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/The-Changing-Tide.png,2048,2048,3914814,1of1s,Zora,https://zora.co/collect/zora:0x3cb001e7a7eb813136f63771264839bb031fc432/1
14545,We Love the Art,Generative AI artwork \n,https://welovetheart.optimism.io/wp-content/uploads/2024/01/DALL·E-2023-12-26-22.23.39-Enhance-the-silliness-of-the-cat-based-on-the-previous-image-while-keeping-it-in-a-surreal-dreamlike-setting.-Give-the-cat-comically-large-bright-e.png,null,null,null,1of1s,Zora,https://zora.co/collect/zora:0x73dfceaefbfcad3754e4857b2185d4e51ef0eeb7/premint-1
14538,ravage,"Rema is a young talented African artist, and I&#8217;ve been a fan since he was posting car freestyles. It&#8217;s been beautiful to see his rise to fame, and the quality of his music getting even better. \n&#8220;Ravage&#8221;, named after his most recent EP is a tribute piece to Rema &amp; Edo culture. He typically uses the bat emoji to represent the bats seen in his home city, Benin. I relate heavily, seeing the bats fly at sunset in my city as well. \nFor his 02 concert, he went full out with expressing his culture with even more symbolism. Representing the stolen art of the Benin people that lay in British museums as he performed. He wore an Iyoba mask, and performed on a horse, like the Benin horse &amp; rider bronzes.\nThat symbolism is incredibly relevant to me because religious africans are quick to demonise the beauty of traditional culture. \nThis piece re-imagines Rema, in an Iyoba mask with a flame burning within the face mask, as the gallant horse rider. He rides a horse adorned in the traditional Edo beads as regalia. The background emulates an abstract sunset, with bats flying around. \n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/ravage-kf-3.png,1570,2792,9322186,1of1s,Zora,https://zora.co/collect/oeth:0x5b3372f1f054dd56670878ff3ff128992f47a826/2
14537,Floral face,"Floral face is a collaged art, printed flowers on canvas. it creates a woman out of flowers.\n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/358200980_1394005257834865_2798210010067953641_n.jpg,1159,925,834509,1of1s,Mint.fun,https://mint.fun/op/0xeE7bc200a7C09Cc320353d608c008E5b891A4aF9
14534,Interior design,"In this artistic creation, I envisioned a cutting-edge modern interior design for a living space, refining it with opulent designer lighting and incorporating elements inspired by nature. The predominant color scheme is white, enriched with intricate art designs such as illuminated accents from natural sunlight. Envisaging the living room elevated to futuristic heights, I maximize the potential of AI capabilities in my design. The space is illuminated with a combination of artificial and natural light, enhanced by an open window concept that offers a picturesque view. \n",https://welovetheart.optimism.io/wp-content/uploads/2024/01/living-up.png,2048,2048,6801059,1of1s,Manifold,https://gallery.manifold.xyz/optimism/0x958cff1b8483f08b039772890a4cf2925e59db23/1
14533,Luna,meet my baby luna\n,https://welovetheart.optimism.io/wp-content/uploads/2024/01/3bf81543-6623-4e8e-b8f7-2de06bd63dbb-1.jpg,1421,1152,287459,1of1s,Zora,https://zora.co/collect/oeth:0xaf801c9a972433842c8064f514250a5fefb6dfcf/1?referrer=0x0128D915DBDE2F77321D513f103A21aA04aA9C6D
